t_s,phase,label,jaw_measured,jaw_commanded,gripper_current,gripper_vel
0.000,survey,not_held,0.0165,0.0164,28.0,-0.0
0.004,survey,not_held,0.018,0.0163,26.0,-0.0
0.043,survey,not_held,0.018,0.0162,26.0,-0.0
0.082,survey,not_held,0.0165,0.0161,25.0,-0.0
0.121,survey,not_held,0.0165,0.0159,25.0,-0.0
0.160,survey,not_held,0.0233,0.0158,8.0,-0.0705
0.199,survey,not_held,0.0233,0.0157,8.0,-0.0705
0.237,survey,not_held,0.0233,0.0156,8.0,-0.0705
0.275,survey,not_held,0.0218,0.0155,0.0,0.0118
0.312,survey,not_held,0.0218,0.0154,0.0,0.0118
0.346,survey,not_held,0.021,0.0152,0.0,-0.0
0.381,survey,not_held,0.021,0.0151,2.0,-0.0
0.420,survey,not_held,0.021,0.015,2.0,-0.0
0.457,survey,not_held,0.0218,0.0149,2.0,-0.0
0.491,survey,not_held,0.0218,0.0148,0.0,-0.0
0.526,survey,not_held,0.0218,0.0146,0.0,-0.0
0.562,survey,not_held,0.0218,0.0145,0.0,-0.0
0.596,survey,not_held,0.0218,0.0144,0.0,-0.0
0.632,survey,not_held,0.0218,0.0143,0.0,-0.0
0.666,survey,not_held,0.021,0.0142,0.0,-0.0
0.702,survey,not_held,0.021,0.0141,1.0,-0.0
0.740,survey,not_held,0.021,0.0139,1.0,-0.0
0.775,survey,not_held,0.021,0.0138,0.0,-0.0
0.809,survey,not_held,0.021,0.0137,0.0,-0.0
0.844,survey,not_held,0.021,0.0136,0.0,-0.0
0.877,survey,not_held,0.021,0.0135,0.0,-0.0
0.911,survey,not_held,0.021,0.0133,0.0,-0.0
0.947,survey,not_held,0.021,0.0132,0.0,-0.0
0.985,survey,not_held,0.021,0.0131,0.0,-0.0
1.024,survey,not_held,0.021,0.013,0.0,-0.0
1.061,survey,not_held,0.021,0.0129,0.0,-0.0
1.098,survey,not_held,0.0218,0.0128,0.0,-0.0
1.137,survey,not_held,0.0218,0.0126,0.0,-0.0
1.171,survey,not_held,0.021,0.0125,1.0,-0.0
1.206,survey,not_held,0.0195,0.0124,2.0,-0.0
1.240,survey,not_held,0.0195,0.0123,2.0,-0.0
1.274,survey,not_held,0.0195,0.0122,1.0,-0.0
1.309,survey,not_held,0.0195,0.012,6.0,-0.0
1.344,survey,not_held,0.0195,0.0119,6.0,-0.0
1.383,survey,not_held,0.0195,0.0118,6.0,-0.0
1.421,survey,not_held,0.0203,0.0117,5.0,-0.0
1.454,survey,not_held,0.0203,0.0116,5.0,-0.0
1.493,survey,not_held,0.0195,0.0115,3.0,-0.0
1.531,survey,not_held,0.0195,0.0113,3.0,-0.0
1.565,survey,not_held,0.0195,0.0112,3.0,-0.0
1.599,survey,not_held,0.0195,0.0111,8.0,-0.0
1.638,survey,not_held,0.0195,0.011,8.0,-0.0
1.676,survey,not_held,0.0195,0.0109,8.0,-0.0
1.710,survey,not_held,0.0195,0.0107,9.0,-0.0
1.748,survey,not_held,0.0195,0.0106,9.0,-0.0
1.785,survey,not_held,0.0195,0.0105,9.0,-0.0
1.819,survey,not_held,0.0195,0.0104,12.0,-0.0
1.857,survey,not_held,0.0195,0.0103,12.0,-0.0
1.891,survey,not_held,0.0195,0.0102,12.0,-0.0
1.925,survey,not_held,0.0195,0.01,5.0,-0.0
1.964,survey,not_held,0.0195,0.0099,5.0,-0.0
2.000,survey,not_held,0.0203,0.0098,5.0,-0.0
2.039,survey,not_held,0.0203,0.0097,5.0,-0.0
2.074,survey,not_held,0.0203,0.0096,5.0,-0.0
2.112,survey,not_held,0.0195,0.0094,12.0,-0.0
2.146,survey,not_held,0.0195,0.0093,12.0,-0.0
2.181,survey,not_held,0.0195,0.0092,12.0,-0.0
2.215,survey,not_held,0.0195,0.0091,5.0,-0.0
2.251,survey,not_held,0.0195,0.009,5.0,-0.0
2.290,survey,not_held,0.0195,0.0089,5.0,-0.0
2.327,survey,not_held,0.0203,0.0087,9.0,-0.0
2.362,survey,not_held,0.0203,0.0086,9.0,-0.0
2.397,survey,not_held,0.0203,0.0085,9.0,-0.0
2.436,survey,not_held,0.0203,0.0084,9.0,-0.0
2.474,survey,not_held,0.0203,0.0083,9.0,-0.0
2.510,survey,not_held,0.0195,0.0081,5.0,-0.0
2.548,survey,not_held,0.0195,0.008,5.0,-0.0
2.583,survey,not_held,0.0195,0.0079,5.0,-0.0
2.621,survey,not_held,0.0195,0.0078,5.0,-0.0
2.659,survey,not_held,0.0195,0.0077,18.0,-0.0
2.697,survey,not_held,0.0195,0.0076,18.0,-0.0
2.736,survey,not_held,0.0195,0.0074,18.0,-0.0
2.770,survey,not_held,0.0195,0.0073,18.0,-0.0
2.808,survey,not_held,0.0195,0.0072,18.0,-0.0
2.846,survey,not_held,0.0188,0.0071,15.0,-0.0
2.884,survey,not_held,0.0188,0.007,15.0,-0.0
2.919,survey,not_held,0.0188,0.0069,15.0,-0.0
2.954,survey,not_held,0.0195,0.0067,18.0,-0.0
2.991,survey,not_held,0.0195,0.0066,18.0,-0.0
3.024,survey,not_held,0.0195,0.0065,17.0,-0.0
3.061,survey,not_held,0.0195,0.0064,17.0,-0.0
3.100,survey,not_held,0.0195,0.0063,17.0,-0.0
3.135,survey,not_held,0.0195,0.0061,19.0,-0.0
3.169,survey,not_held,0.0195,0.006,19.0,-0.0
3.207,survey,not_held,0.0195,0.0059,19.0,-0.0
3.243,survey,not_held,0.0195,0.0058,18.0,-0.0
3.281,survey,not_held,0.0195,0.0057,18.0,-0.0
3.315,survey,not_held,0.0195,0.0056,18.0,-0.0
3.353,survey,not_held,0.0195,0.0054,17.0,-0.0
3.390,survey,not_held,0.0195,0.0053,17.0,-0.0
3.426,survey,not_held,0.0195,0.0052,17.0,-0.0
3.462,survey,not_held,0.0195,0.0051,17.0,-0.0
3.497,survey,not_held,0.0195,0.005,17.0,-0.0
3.535,survey,not_held,0.0195,0.0048,17.0,-0.0
3.571,survey,not_held,0.0195,0.0047,17.0,-0.0
3.609,survey,not_held,0.0195,0.0046,17.0,-0.0
3.643,survey,not_held,0.0195,0.0045,17.0,-0.0
3.681,survey,not_held,0.0195,0.0044,18.0,-0.0
3.716,survey,not_held,0.0195,0.0043,18.0,-0.0
3.753,survey,not_held,0.0195,0.0041,15.0,-0.0
3.791,survey,not_held,0.0195,0.004,15.0,-0.0
3.825,survey,not_held,0.0195,0.0039,15.0,-0.0
3.859,survey,not_held,0.0195,0.0038,18.0,-0.0
3.896,survey,not_held,0.0195,0.0037,18.0,-0.0
3.931,survey,not_held,0.0195,0.0035,18.0,-0.0
3.967,survey,not_held,0.0195,0.0034,18.0,-0.0
4.002,survey,not_held,0.0195,0.0033,18.0,-0.0
4.035,survey,not_held,0.0195,0.0032,18.0,-0.0
4.074,survey,not_held,0.018,0.0031,24.0,0.0117
4.108,survey,not_held,0.018,0.003,24.0,0.0117
4.146,survey,not_held,0.018,0.0028,24.0,0.0117
4.184,survey,not_held,0.018,0.0027,24.0,-0.0
4.222,survey,not_held,0.018,0.0026,24.0,-0.0
4.258,survey,not_held,0.018,0.0025,24.0,-0.0
4.296,survey,not_held,0.018,0.0024,25.0,-0.0
4.333,survey,not_held,0.018,0.0022,25.0,-0.0
4.368,survey,not_held,0.0173,0.0021,24.0,-0.0
4.404,survey,not_held,0.0173,0.002,24.0,-0.0
4.440,survey,not_held,0.0173,0.0019,24.0,-0.0
4.473,survey,not_held,0.018,0.0018,25.0,-0.0
4.508,survey,not_held,0.018,0.0017,25.0,-0.0
4.546,survey,not_held,0.018,0.0015,25.0,-0.0
4.584,survey,not_held,0.018,0.0014,24.0,-0.0
4.622,survey,not_held,0.018,0.0013,24.0,-0.0
4.660,survey,not_held,0.018,0.0012,24.0,-0.0
4.697,survey,not_held,0.018,0.0011,25.0,-0.0
4.736,survey,not_held,0.018,0.0009,25.0,-0.0
4.770,survey,not_held,0.018,0.0008,24.0,-0.0
4.808,survey,not_held,0.018,0.0007,24.0,-0.0
4.846,survey,not_held,0.018,0.0006,24.0,-0.0
4.882,survey,not_held,0.018,0.0005,25.0,-0.0
4.918,survey,not_held,0.018,0.0004,25.0,-0.0
4.952,survey,not_held,0.018,0.0002,25.0,-0.0
4.990,survey,not_held,0.018,0.0001,24.0,-0.0
5.023,survey,not_held,0.018,0.0,24.0,-0.0
5.058,survey,not_held,0.018,0.0,24.0,-0.0
5.092,survey,not_held,0.018,0.0,24.0,-0.0
5.126,survey,not_held,0.018,0.0,24.0,-0.0
5.162,survey,not_held,0.018,0.0,24.0,-0.0
5.200,survey,not_held,0.018,0.0,26.0,-0.0
5.238,survey,not_held,0.018,0.0,26.0,-0.0
5.275,survey,not_held,0.018,0.0,26.0,-0.0
5.311,survey,not_held,0.018,0.0,24.0,-0.0
5.349,survey,not_held,0.018,0.0,24.0,-0.0
5.383,survey,not_held,0.018,0.0,24.0,-0.0
5.420,survey,not_held,0.018,0.0,25.0,-0.0
5.458,survey,not_held,0.018,0.0,25.0,-0.0
5.493,survey,not_held,0.018,0.0,24.0,-0.0
5.532,survey,not_held,0.018,0.0,24.0,-0.0
5.566,survey,not_held,0.018,0.0,24.0,-0.0
5.602,survey,not_held,0.018,0.0,24.0,-0.0
5.640,survey,not_held,0.018,0.0,24.0,-0.0
5.674,survey,not_held,0.018,0.0,24.0,-0.0
5.709,survey,not_held,0.018,0.0,25.0,-0.0
5.748,survey,not_held,0.018,0.0,25.0,-0.0
5.782,survey,not_held,0.018,0.0,25.0,-0.0
5.820,survey,not_held,0.018,0.0,25.0,-0.0
5.855,survey,not_held,0.018,0.0,25.0,-0.0
5.891,survey,not_held,0.0173,0.0,25.0,-0.0
5.926,survey,not_held,0.0173,0.0,24.0,-0.0
5.960,survey,not_held,0.0173,0.0,24.0,-0.0
5.995,survey,not_held,0.018,0.0,24.0,-0.0
6.032,survey,not_held,0.0188,0.0,24.0,-0.0
6.069,survey,not_held,0.0188,0.0,24.0,-0.0
6.107,survey,not_held,0.018,0.0,28.0,-0.0
6.143,survey,not_held,0.018,0.0,28.0,-0.0
6.179,survey,not_held,0.018,0.0,28.0,-0.0
6.212,survey,not_held,0.018,0.0,27.0,-0.0
6.251,survey,not_held,0.018,0.0,27.0,-0.0
6.286,survey,not_held,0.018,0.0,27.0,-0.0
6.324,survey,not_held,0.018,0.0,28.0,-0.0
6.362,survey,not_held,0.018,0.0,28.0,-0.0
6.400,survey,not_held,0.018,0.0,28.0,-0.0
6.436,survey,not_held,0.018,0.0,27.0,-0.0
6.471,survey,not_held,0.018,0.0,27.0,-0.0
6.507,survey,not_held,0.018,0.0,27.0,-0.0
6.542,survey,not_held,0.018,0.0,28.0,-0.0
11.900,refine,not_held,0.018,0.0,28.0,-0.0
11.906,refine,not_held,0.0173,0.0,28.0,-0.0
11.944,refine,not_held,0.018,0.0,28.0,-0.0
11.978,refine,not_held,0.0188,0.0,27.0,-0.0
12.016,refine,not_held,0.0188,0.0,27.0,-0.0
12.054,refine,not_held,0.0165,0.0,37.0,-0.0
12.090,refine,not_held,0.0165,0.0,37.0,-0.0
12.125,refine,not_held,0.0165,0.0,37.0,-0.0
12.162,refine,not_held,0.0158,0.0,31.0,-0.0
12.196,refine,not_held,0.0158,0.0,31.0,-0.0
12.232,refine,not_held,0.0158,0.0,31.0,-0.0
12.267,refine,not_held,0.0158,0.0,31.0,-0.0
12.300,refine,not_held,0.0158,0.0,31.0,-0.0
12.335,refine,not_held,0.0158,0.0,31.0,-0.0
12.368,refine,not_held,0.0158,0.0,30.0,-0.0
12.407,refine,not_held,0.0158,0.0,30.0,-0.0
12.441,refine,not_held,0.0158,0.0,30.0,-0.0
12.478,refine,not_held,0.0158,0.0,30.0,-0.0
12.512,refine,not_held,0.0158,0.0,30.0,-0.0
12.548,refine,not_held,0.0158,0.0,30.0,-0.0
12.587,refine,not_held,0.0158,0.0,31.0,-0.0
12.624,refine,not_held,0.0158,0.0,31.0,-0.0
12.657,refine,not_held,0.0158,0.0,31.0,-0.0
12.693,refine,not_held,0.0158,0.0,30.0,-0.0
12.728,refine,not_held,0.0158,0.0,30.0,-0.0
12.763,refine,not_held,0.0158,0.0,31.0,-0.0
12.800,refine,not_held,0.0158,0.0,31.0,-0.0
12.835,refine,not_held,0.0158,0.0,31.0,-0.0
12.874,refine,not_held,0.015,0.0,30.0,-0.0
12.909,refine,not_held,0.015,0.0,30.0,-0.0
12.944,refine,not_held,0.015,0.0,30.0,-0.0
12.978,refine,not_held,0.0158,0.0,30.0,-0.0
13.015,refine,not_held,0.0158,0.0,30.0,-0.0
13.051,refine,not_held,0.0158,0.0,30.0,-0.0
13.088,refine,not_held,0.0158,0.0,31.0,-0.0
13.123,refine,not_held,0.0158,0.0,31.0,-0.0
13.158,refine,not_held,0.0158,0.0,32.0,-0.0
13.197,refine,not_held,0.0158,0.0,32.0,-0.0
13.233,refine,not_held,0.0158,0.0,32.0,-0.0
13.269,refine,not_held,0.0158,0.0,32.0,-0.0
13.304,refine,not_held,0.0158,0.0,32.0,-0.0
13.343,refine,not_held,0.0158,0.0,32.0,-0.0
13.377,refine,not_held,0.0158,0.0,31.0,-0.0
13.415,refine,not_held,0.0158,0.0,31.0,-0.0
13.452,refine,not_held,0.0158,0.0,31.0,-0.0
13.490,refine,not_held,0.0158,0.0,30.0,-0.0
13.523,refine,not_held,0.0158,0.0,30.0,-0.0
13.557,refine,not_held,0.0158,0.0,30.0,-0.0
13.595,refine,not_held,0.0158,0.0,29.0,-0.0
13.632,refine,not_held,0.0158,0.0,29.0,-0.0
13.667,refine,not_held,0.0158,0.0,29.0,-0.0
13.701,refine,not_held,0.0158,0.0,30.0,-0.0
13.735,refine,not_held,0.0158,0.0,30.0,-0.0
13.769,refine,not_held,0.0158,0.0,30.0,-0.0
13.802,refine,not_held,0.015,0.0,30.0,-0.0
13.840,refine,not_held,0.015,0.0,30.0,-0.0
13.876,refine,not_held,0.015,0.0,30.0,-0.0
13.911,refine,not_held,0.0158,0.0,30.0,-0.0
13.945,refine,not_held,0.0158,0.0,30.0,-0.0
13.982,refine,not_held,0.0158,0.0,30.0,-0.0
14.018,refine,not_held,0.0158,0.0,31.0,-0.0
14.053,refine,not_held,0.0158,0.0,31.0,-0.0
14.087,refine,not_held,0.0158,0.0,31.0,-0.0
14.126,refine,not_held,0.0158,0.0,31.0,-0.0
14.162,refine,not_held,0.0158,0.0,31.0,-0.0
14.195,refine,not_held,0.0158,0.0,32.0,-0.0
14.231,refine,not_held,0.0158,0.0,31.0,-0.0
14.266,refine,not_held,0.0158,0.0,31.0,-0.0
14.300,refine,not_held,0.0158,0.0,31.0,-0.0
14.335,refine,not_held,0.0158,0.0,31.0,-0.0
14.374,refine,not_held,0.0158,0.0,31.0,-0.0
14.407,refine,not_held,0.0158,0.0,31.0,-0.0
14.442,refine,not_held,0.0158,0.0,31.0,-0.0
14.478,refine,not_held,0.0158,0.0,31.0,-0.0
14.515,refine,not_held,0.0158,0.0,30.0,-0.0
14.554,refine,not_held,0.0158,0.0,30.0,-0.0
14.591,refine,not_held,0.0158,0.0,30.0,-0.0
14.629,refine,not_held,0.0158,0.0,31.0,-0.0
14.663,refine,not_held,0.0158,0.0,31.0,-0.0
14.700,refine,not_held,0.0158,0.0,31.0,-0.0
14.735,refine,not_held,0.0158,0.0,31.0,-0.0
14.769,refine,not_held,0.0158,0.0,31.0,-0.0
14.808,refine,not_held,0.0158,0.0,31.0,-0.0
14.842,refine,not_held,0.0158,0.0,31.0,-0.0
14.878,refine,not_held,0.0158,0.0,31.0,-0.0
14.913,refine,not_held,0.0158,0.0,31.0,-0.0
14.951,refine,not_held,0.0158,0.0,31.0,-0.0
14.985,refine,not_held,0.0158,0.0,31.0,-0.0
15.023,refine,not_held,0.0158,0.0,31.0,-0.0
15.059,refine,not_held,0.0158,0.0,31.0,-0.0
15.097,refine,not_held,0.0158,0.0,31.0,-0.0
15.130,refine,not_held,0.0158,0.0,31.0,-0.0
15.166,refine,not_held,0.0158,0.0,31.0,-0.0
15.200,refine,not_held,0.0158,0.0,31.0,-0.0
15.236,refine,not_held,0.0158,0.0,31.0,-0.0
15.273,refine,not_held,0.0158,0.0,31.0,-0.0
15.308,refine,not_held,0.0158,0.0,31.0,-0.0
15.343,refine,not_held,0.0158,0.0,30.0,-0.0
15.377,refine,not_held,0.0158,0.0,30.0,-0.0
15.415,refine,not_held,0.0158,0.0,30.0,-0.0
15.451,refine,not_held,0.0158,0.0,31.0,-0.0
15.489,refine,not_held,0.0158,0.0,31.0,-0.0
15.525,refine,not_held,0.0158,0.0,31.0,-0.0
15.560,refine,not_held,0.0158,0.0,31.0,-0.0
15.596,refine,not_held,0.0158,0.0,31.0,-0.0
15.632,refine,not_held,0.0158,0.0,31.0,-0.0
15.669,refine,not_held,0.0158,0.0,31.0,-0.0
15.707,refine,not_held,0.0158,0.0,31.0,-0.0
15.744,refine,not_held,0.0158,0.0,31.0,-0.0
15.781,refine,not_held,0.0158,0.0,31.0,-0.0
15.816,refine,not_held,0.0158,0.0,31.0,-0.0
15.853,refine,not_held,0.0158,0.0,31.0,-0.0
15.890,refine,not_held,0.0158,0.0,31.0,-0.0
15.926,refine,not_held,0.0158,0.0,31.0,-0.0
15.964,refine,not_held,0.0158,0.0,30.0,-0.0
16.000,refine,not_held,0.0158,0.0,30.0,-0.0
16.034,refine,not_held,0.0158,0.0,30.0,-0.0
18.325,above,not_held,0.0158,0.0,31.0,-0.0
18.330,above,not_held,0.0158,0.0,31.0,-0.0
18.368,above,not_held,0.0158,0.0,31.0,-0.0
18.407,above,not_held,0.0158,0.0,31.0,-0.0
18.445,above,not_held,0.0158,0.0,31.0,-0.0
18.483,above,not_held,0.0158,0.0,31.0,-0.0
18.520,above,not_held,0.0158,0.0,22.0,-0.0
18.557,above,not_held,0.0158,0.0,22.0,-0.0
18.596,above,not_held,0.015,0.0,22.0,-0.0
18.632,above,not_held,0.015,0.0,25.0,-0.0
18.666,above,not_held,0.015,0.0,25.0,-0.0
18.705,above,not_held,0.015,0.0,25.0,-0.0
18.743,above,not_held,0.0143,0.0,25.0,-0.0
18.777,above,not_held,0.0143,0.0,25.0,-0.0
18.811,above,not_held,0.015,0.0,23.0,-0.0
18.846,above,not_held,0.015,0.0,23.0,-0.0
18.882,above,not_held,0.015,0.0,23.0,-0.0
18.920,above,not_held,0.0143,0.0,22.0,-0.0
18.959,above,not_held,0.0143,0.0,22.0,-0.0
18.995,above,not_held,0.0143,0.0,22.0,-0.0
19.031,above,not_held,0.015,0.0,22.0,-0.0
19.068,above,not_held,0.015,0.0,22.0,-0.0
19.107,above,not_held,0.015,0.0,22.0,-0.0
19.137,above,not_held,0.0143,0.0,18.0,-0.0
19.173,above,not_held,0.0143,0.0,18.0,-0.0
19.207,above,not_held,0.0143,0.0,19.0,-0.0
19.242,above,not_held,0.015,0.0,21.0,-0.0
19.279,above,not_held,0.015,0.0,21.0,-0.0
19.315,above,not_held,0.015,0.0,21.0,-0.0
19.352,above,not_held,0.015,0.0,20.0,-0.0
19.385,above,not_held,0.015,0.0,20.0,-0.0
19.423,above,not_held,0.015,0.0,20.0,-0.0
19.458,above,not_held,0.015,0.0,20.0,-0.0
19.491,above,not_held,0.015,0.0,20.0,-0.0
19.527,above,not_held,0.015,0.0,23.0,-0.0
19.562,above,not_held,0.015,0.0,23.0,-0.0
19.600,above,not_held,0.015,0.0,23.0,-0.0
19.635,above,not_held,0.015,0.0,23.0,-0.0
19.673,above,not_held,0.015,0.0,23.0,-0.0
19.707,above,not_held,0.015,0.0,23.0,-0.0
19.746,above,not_held,0.015,0.0,21.0,-0.0
19.783,above,not_held,0.015,0.0,21.0,-0.0
19.821,above,not_held,0.015,0.0,21.0,-0.0
19.856,above,not_held,0.015,0.0,22.0,-0.0
19.890,above,not_held,0.015,0.0,22.0,-0.0
19.925,above,not_held,0.015,0.0,22.0,-0.0
19.961,above,not_held,0.0143,0.0,18.0,-0.0
19.998,above,not_held,0.0143,0.0,18.0,-0.0
20.036,above,not_held,0.0143,0.0,18.0,-0.0
20.073,above,not_held,0.0143,0.0,24.0,-0.0
20.108,above,not_held,0.0143,0.0,24.0,-0.0
20.146,above,not_held,0.0143,0.0,22.0,-0.0
20.182,above,not_held,0.0143,0.0,22.0,-0.0
20.217,above,not_held,0.0143,0.0,22.0,-0.0
20.251,above,not_held,0.015,0.0,21.0,-0.0
20.290,above,not_held,0.015,0.0,21.0,-0.0
20.324,above,not_held,0.015,0.0,21.0,-0.0
20.358,above,not_held,0.0143,0.0,22.0,-0.0
20.391,above,not_held,0.0143,0.0,22.0,-0.0
20.428,above,not_held,0.0143,0.0,22.0,-0.0
20.463,above,not_held,0.015,0.0,25.0,-0.0
20.498,above,not_held,0.015,0.0,25.0,-0.0
20.532,above,not_held,0.015,0.0,25.0,-0.0
20.566,above,not_held,0.0143,0.0,19.0,-0.0
20.603,above,not_held,0.0143,0.0,19.0,-0.0
20.642,above,not_held,0.0143,0.0,19.0,-0.0
20.679,above,not_held,0.0143,0.0,21.0,-0.0
20.710,above,not_held,0.0143,0.0,21.0,-0.0
20.745,above,not_held,0.0143,0.0,21.0,-0.0
20.782,above,not_held,0.0143,0.0,21.0,-0.0
20.819,above,not_held,0.0143,0.0,21.0,-0.0
20.854,above,not_held,0.0143,0.0,21.0,-0.0
20.893,above,not_held,0.0143,0.0,26.0,-0.0
20.929,above,not_held,0.0143,0.0,26.0,-0.0
20.964,above,not_held,0.0143,0.0,21.0,-0.0
20.999,above,not_held,0.0143,0.0,21.0,-0.0
21.038,above,not_held,0.0143,0.0,21.0,-0.0
21.076,above,not_held,0.015,0.0,28.0,-0.0
21.112,above,not_held,0.015,0.0,28.0,-0.0
21.150,above,not_held,0.015,0.0,28.0,-0.0
21.189,above,not_held,0.0143,0.0,24.0,-0.0
21.224,above,not_held,0.0143,0.0,24.0,-0.0
21.262,above,not_held,0.0143,0.0,24.0,-0.0
21.296,above,not_held,0.0143,0.0,25.0,-0.0
21.334,above,not_held,0.0143,0.0,25.0,-0.0
21.373,above,not_held,0.0143,0.0,25.0,-0.0
21.407,above,not_held,0.015,0.0,22.0,-0.0
21.441,above,not_held,0.015,0.0,22.0,-0.0
21.480,above,not_held,0.015,0.0,22.0,-0.0
21.516,above,not_held,0.0143,0.0,24.0,-0.0
21.551,above,not_held,0.0143,0.0,24.0,-0.0
21.585,above,not_held,0.0143,0.0,24.0,-0.0
21.623,above,not_held,0.0143,0.0,20.0,-0.0
21.662,above,not_held,0.0143,0.0,20.0,-0.0
21.700,above,not_held,0.0143,0.0,20.0,-0.0
21.737,above,not_held,0.0143,0.0,20.0,-0.0
21.773,above,not_held,0.0143,0.0,20.0,-0.0
21.807,above,not_held,0.0143,0.0,22.0,-0.0
21.845,above,not_held,0.0143,0.0,22.0,-0.0
21.883,standoff,not_held,0.0143,0.0,22.0,-0.0
21.919,standoff,not_held,0.015,0.0,18.0,-0.0
21.957,standoff,not_held,0.015,0.0,18.0,-0.0
21.992,standoff,not_held,0.015,0.0,19.0,-0.0
22.028,standoff,not_held,0.015,0.0,19.0,-0.0
22.066,standoff,not_held,0.015,0.0,19.0,-0.0
22.100,standoff,not_held,0.015,0.0,19.0,-0.0
22.136,standoff,not_held,0.015,0.0,19.0,-0.0
22.172,standoff,not_held,0.015,0.0,19.0,-0.0
22.208,standoff,not_held,0.015,0.0,18.0,-0.0
22.244,standoff,not_held,0.015,0.0,18.0,-0.0
22.277,standoff,not_held,0.015,0.0,18.0,-0.0
22.315,standoff,not_held,0.0143,0.0,18.0,-0.0
22.351,standoff,not_held,0.0143,0.0,18.0,-0.0
22.390,standoff,not_held,0.0143,0.0,18.0,-0.0
22.423,standoff,not_held,0.015,0.0,22.0,-0.0
22.457,standoff,not_held,0.015,0.0,22.0,-0.0
22.493,standoff,not_held,0.015,0.0,22.0,-0.0
22.526,standoff,not_held,0.0143,0.0,18.0,-0.0
22.562,standoff,not_held,0.0143,0.0,18.0,-0.0
22.597,standoff,not_held,0.0143,0.0,18.0,-0.0
22.632,standoff,not_held,0.015,0.0,23.0,-0.0
22.669,standoff,not_held,0.015,0.0,23.0,-0.0
22.706,standoff,not_held,0.015,0.0,23.0,-0.0
22.740,standoff,not_held,0.015,0.0,23.0,-0.0
22.777,standoff,not_held,0.015,0.0,23.0,-0.0
22.810,standoff,not_held,0.015,0.0,25.0,-0.0
22.848,standoff,not_held,0.015,0.0,25.0,-0.0
22.884,standoff,not_held,0.015,0.0,25.0,-0.0
22.918,standoff,not_held,0.015,0.0,20.0,-0.0
22.956,standoff,not_held,0.015,0.0,20.0,-0.0
22.990,standoff,not_held,0.015,0.0,20.0,-0.0
23.024,standoff,not_held,0.0143,0.0,20.0,-0.0
23.063,standoff,not_held,0.0143,0.0,20.0,-0.0
23.102,standoff,not_held,0.0143,0.0,20.0,-0.0
23.135,standoff,not_held,0.0143,0.0,22.0,-0.0
23.169,standoff,not_held,0.0143,0.0,22.0,-0.0
23.202,standoff,not_held,0.0143,0.0,22.0,-0.0
23.239,standoff,not_held,0.015,0.0,21.0,-0.0
23.274,standoff,not_held,0.015,0.0,21.0,-0.0
23.309,standoff,not_held,0.015,0.0,20.0,-0.0
23.345,standoff,not_held,0.015,0.0,21.0,-0.0
23.381,standoff,not_held,0.015,0.0,21.0,-0.0
23.415,standoff,not_held,0.015,0.0,21.0,-0.0
23.451,standoff,not_held,0.015,0.0,22.0,-0.0
23.486,standoff,not_held,0.015,0.0,22.0,-0.0
23.524,standoff,not_held,0.015,0.0,22.0,-0.0
23.558,standoff,not_held,0.015,0.0,22.0,-0.0
23.591,standoff,not_held,0.015,0.0,22.0,-0.0
23.625,standoff,not_held,0.015,0.0,22.0,-0.0
23.661,reach_in,not_held,0.015,0.0,21.0,-0.0
23.696,reach_in,not_held,0.015,0.0,21.0,-0.0
23.735,reach_in,not_held,0.015,0.0,21.0,-0.0
23.771,reach_in,not_held,0.015,0.0,26.0,-0.0
23.805,reach_in,not_held,0.015,0.0,26.0,-0.0
23.842,reach_in,not_held,0.015,0.0,25.0,-0.0
23.880,reach_in,not_held,0.015,0.0,25.0,-0.0
23.914,reach_in,not_held,0.015,0.0,25.0,-0.0
23.952,reach_in,not_held,0.015,0.0,21.0,-0.0
23.990,reach_in,not_held,0.015,0.0,21.0,-0.0
24.024,reach_in,not_held,0.015,0.0,21.0,-0.0
24.058,reach_in,not_held,0.0143,0.0,19.0,-0.0
24.097,reach_in,not_held,0.0143,0.0,19.0,-0.0
24.136,reach_in,not_held,0.0143,0.0,19.0,-0.0
24.172,reach_in,not_held,0.0143,0.0,23.0,-0.0
24.208,reach_in,not_held,0.0143,0.0,23.0,-0.0
24.247,reach_in,not_held,0.0143,0.0,24.0,-0.0
24.282,reach_in,not_held,0.0143,0.0,24.0,-0.0
24.316,reach_in,not_held,0.0143,0.0,24.0,-0.0
24.350,reach_in,not_held,0.0143,0.0,24.0,-0.0
24.385,reach_in,not_held,0.0143,0.0,19.0,-0.0
24.424,reach_in,not_held,0.0143,0.0,19.0,-0.0
24.457,reach_in,not_held,0.0143,0.0,25.0,-0.0
24.490,reach_in,not_held,0.0143,0.0,25.0,-0.0
24.526,reach_in,not_held,0.0143,0.0,25.0,-0.0
24.564,reach_in,not_held,0.015,0.0,22.0,-0.0
24.598,reach_in,not_held,0.015,0.0,22.0,-0.0
24.636,reach_in,not_held,0.015,0.0,22.0,-0.0
24.674,reach_in,not_held,0.015,0.0,23.0,-0.0
24.710,reach_in,not_held,0.015,0.0,23.0,-0.0
24.744,reach_in,not_held,0.015,0.0,23.0,-0.0
24.779,reach_in,not_held,0.015,0.0,22.0,-0.0
24.815,reach_in,not_held,0.015,0.0,22.0,-0.0
24.853,reach_in,not_held,0.015,0.0,22.0,-0.0
