t_s,phase,label,jaw_measured,jaw_commanded,gripper_current,gripper_vel
115.132,survey_again,not_held,0.0203,0.0,34.0,-0.0
115.169,survey_again,not_held,0.0203,0.0,34.0,-0.0
115.203,survey_again,not_held,0.0203,0.0,33.0,-0.0
115.239,survey_again,not_held,0.0203,0.0,33.0,-0.0
115.275,survey_again,not_held,0.0203,0.0,33.0,-0.0
115.309,survey_again,not_held,0.0203,0.0,34.0,-0.0
115.343,survey_again,not_held,0.0203,0.0,34.0,-0.0
115.380,survey_again,not_held,0.0203,0.0,34.0,-0.0
115.416,survey_again,not_held,0.0203,0.0,32.0,-0.0
115.451,survey_again,not_held,0.0203,0.0,32.0,-0.0
115.487,survey_again,not_held,0.0203,0.0,32.0,-0.0
115.521,survey_again,not_held,0.0203,0.0,37.0,-0.0
115.558,survey_again,not_held,0.0203,0.0,37.0,-0.0
115.594,survey_again,not_held,0.0203,0.0,37.0,-0.0
115.629,survey_again,not_held,0.0203,0.0,39.0,-0.0
115.666,survey_again,not_held,0.0203,0.0,39.0,-0.0
115.701,survey_again,not_held,0.0203,0.0,39.0,-0.0
115.738,survey_again,not_held,0.0203,0.0,35.0,-0.0
115.776,survey_again,not_held,0.0203,0.0,35.0,-0.0
115.811,survey_again,not_held,0.0188,0.0,37.0,-0.0
115.850,survey_again,not_held,0.0188,0.0,37.0,-0.0
115.884,survey_again,not_held,0.0188,0.0,37.0,-0.0
115.919,survey_again,not_held,0.0203,0.0,38.0,-0.0
115.953,survey_again,not_held,0.0203,0.0,38.0,-0.0
115.991,survey_again,not_held,0.0203,0.0,38.0,-0.0
116.026,survey_again,not_held,0.0211,0.0,37.0,-0.0
116.062,survey_again,not_held,0.0211,0.0,37.0,-0.0
116.096,survey_again,not_held,0.0211,0.0,37.0,-0.0
116.129,survey_again,not_held,0.0188,0.0,36.0,-0.0
116.167,survey_again,not_held,0.0188,0.0,36.0,-0.0
116.202,survey_again,not_held,0.0188,0.0,36.0,-0.0
116.236,survey_again,not_held,0.0203,0.0,35.0,-0.0
116.270,survey_again,not_held,0.0203,0.0,35.0,-0.0
116.309,survey_again,not_held,0.0203,0.0,35.0,-0.0
116.347,survey_again,not_held,0.0188,0.0,30.0,-0.0
116.384,survey_again,not_held,0.0188,0.0,30.0,-0.0
116.418,survey_again,not_held,0.0188,0.0,30.0,-0.0
116.452,survey_again,not_held,0.0203,0.0,36.0,-0.0
116.486,survey_again,not_held,0.0203,0.0,36.0,-0.0
116.524,survey_again,not_held,0.0211,0.0,36.0,-0.0
116.561,survey_again,not_held,0.0196,0.0,32.0,-0.0
116.598,survey_again,not_held,0.0196,0.0,32.0,-0.0
116.636,survey_again,not_held,0.0203,0.0,34.0,-0.0
116.670,survey_again,not_held,0.0203,0.0,34.0,-0.0
116.707,survey_again,not_held,0.0203,0.0,34.0,-0.0
116.742,survey_again,not_held,0.0203,0.0,35.0,-0.0
116.778,survey_again,not_held,0.0203,0.0,35.0,-0.0
116.814,survey_again,not_held,0.0203,0.0,35.0,-0.0
116.851,survey_again,not_held,0.0203,0.0,32.0,-0.0
116.887,survey_again,not_held,0.0203,0.0,32.0,-0.0
116.923,survey_again,not_held,0.0203,0.0,32.0,-0.0
116.962,survey_again,not_held,0.0203,0.0,33.0,-0.0
117.000,survey_again,not_held,0.0203,0.0,33.0,-0.0
117.037,survey_again,not_held,0.0203,0.0,33.0,-0.0
117.074,survey_again,not_held,0.0203,0.0,33.0,-0.0
117.113,survey_again,not_held,0.0203,0.0,33.0,-0.0
117.150,survey_again,not_held,0.0188,0.0,33.0,-0.0
117.184,survey_again,not_held,0.0188,0.0,33.0,-0.0
117.223,survey_again,not_held,0.0188,0.0,33.0,-0.0
117.261,survey_again,not_held,0.0203,0.0,31.0,-0.0
117.299,survey_again,not_held,0.0203,0.0,31.0,-0.0
117.337,survey_again,not_held,0.0203,0.0,31.0,-0.0
117.376,survey_again,not_held,0.0203,0.0,34.0,-0.0
117.414,survey_again,not_held,0.0203,0.0,34.0,-0.0
117.451,survey_again,not_held,0.0203,0.0,35.0,-0.0
117.489,survey_again,not_held,0.0203,0.0,39.0,-0.0
117.525,survey_again,not_held,0.0203,0.0,39.0,-0.0
117.559,survey_again,not_held,0.0203,0.0,37.0,-0.0
117.593,survey_again,not_held,0.0203,0.0,37.0,-0.0
117.631,survey_again,not_held,0.0203,0.0,37.0,-0.0
117.668,survey_again,not_held,0.0203,0.0,38.0,-0.0
117.707,survey_again,not_held,0.0203,0.0,38.0,-0.0
117.745,survey_again,not_held,0.0203,0.0,38.0,-0.0
117.779,survey_again,not_held,0.0203,0.0,38.0,-0.0
117.817,survey_again,not_held,0.0203,0.0,38.0,-0.0
117.857,survey_again,not_held,0.0203,0.0,38.0,-0.0
117.891,survey_again,not_held,0.0203,0.0,29.0,-0.0
117.926,survey_again,not_held,0.0203,0.0,29.0,-0.0
117.964,survey_again,not_held,0.0203,0.0,29.0,-0.0
118.000,survey_again,not_held,0.0188,0.0,37.0,-0.0
118.034,survey_again,not_held,0.0188,0.0,37.0,-0.0
118.070,survey_again,not_held,0.0203,0.0,35.0,-0.0
118.108,survey_again,not_held,0.0203,0.0,35.0,-0.0
118.143,survey_again,not_held,0.0203,0.0,35.0,-0.0
118.179,survey_again,not_held,0.0203,0.0,34.0,-0.0
118.213,survey_again,not_held,0.0203,0.0,34.0,-0.0
118.250,survey_again,not_held,0.0203,0.0,34.0,-0.0
118.284,survey_again,not_held,0.0203,0.0,37.0,-0.0
118.317,survey_again,not_held,0.0203,0.0,37.0,-0.0
118.352,survey_again,not_held,0.0203,0.0,37.0,-0.0
118.388,survey_again,not_held,0.0203,0.0,32.0,-0.0
118.425,survey_again,not_held,0.0203,0.0,32.0,-0.0
118.459,survey_again,not_held,0.0203,0.0,32.0,-0.0
118.494,survey_again,not_held,0.0203,0.0,36.0,-0.0
118.528,survey_again,not_held,0.0203,0.0,36.0,-0.0
118.562,survey_again,not_held,0.0203,0.0,36.0,-0.0
118.597,survey_again,not_held,0.0188,0.0,33.0,-0.0
118.634,survey_again,not_held,0.0188,0.0,33.0,-0.0
118.672,survey_again,not_held,0.0188,0.0,33.0,-0.0
118.708,survey_again,not_held,0.0188,0.0,37.0,-0.0
118.743,survey_again,not_held,0.0188,0.0,37.0,-0.0
118.777,survey_again,not_held,0.0188,0.0,37.0,-0.0
118.815,survey_again,not_held,0.0203,0.0,34.0,-0.0
118.852,survey_again,not_held,0.0203,0.0,34.0,-0.0
118.885,survey_again,not_held,0.0188,0.0,34.0,-0.0
118.921,survey_again,not_held,0.0188,0.0,34.0,-0.0
118.960,survey_again,not_held,0.0188,0.0,34.0,-0.0
118.998,survey_again,not_held,0.0188,0.0,30.0,-0.0
119.034,survey_again,not_held,0.0188,0.0,30.0,-0.0
119.068,survey_again,not_held,0.0188,0.0,30.0,-0.0
119.107,survey_again,not_held,0.0203,0.0,32.0,-0.0
119.144,survey_again,not_held,0.0203,0.0,32.0,-0.0
119.183,survey_again,not_held,0.0203,0.0,32.0,-0.0
119.217,survey_again,not_held,0.0188,0.0,36.0,-0.0
119.254,survey_again,not_held,0.0188,0.0,36.0,-0.0
119.292,survey_again,not_held,0.0188,0.0,36.0,-0.0
119.326,survey_again,not_held,0.0188,0.0,36.0,-0.0
119.362,survey_again,not_held,0.0188,0.0,36.0,-0.0
119.396,survey_again,not_held,0.0203,0.0,33.0,-0.0
119.430,survey_again,not_held,0.0203,0.0,33.0,-0.0
119.465,survey_again,not_held,0.0203,0.0,33.0,-0.0
119.501,survey_again,not_held,0.0203,0.0,33.0,-0.0
119.537,survey_again,not_held,0.0203,0.0,35.0,-0.0
119.574,survey_again,not_held,0.0203,0.0,35.0,-0.0
119.611,survey_again,not_held,0.0203,0.0,32.0,-0.0
119.649,survey_again,not_held,0.0203,0.0,32.0,-0.0
119.684,survey_again,not_held,0.0203,0.0,32.0,-0.0
119.722,survey_again,not_held,0.0188,0.0,32.0,-0.0
119.761,survey_again,not_held,0.0188,0.0,32.0,-0.0
119.795,survey_again,not_held,0.0188,0.0,32.0,-0.0
119.833,survey_again,not_held,0.0188,0.0,30.0,-0.0
119.866,survey_again,not_held,0.0188,0.0,30.0,-0.0
119.900,survey_again,not_held,0.0188,0.0,30.0,-0.0
119.937,survey_again,not_held,0.0203,0.0,32.0,-0.0
119.975,survey_again,not_held,0.0203,0.0,32.0,-0.0
120.014,survey_again,not_held,0.0203,0.0,32.0,-0.0
120.049,survey_again,not_held,0.0188,0.0,37.0,-0.0
120.085,survey_again,not_held,0.0188,0.0,37.0,-0.0
120.124,survey_again,not_held,0.0188,0.0,37.0,-0.0
120.163,survey_again,not_held,0.0188,0.0,37.0,-0.0
120.200,survey_again,not_held,0.0188,0.0,37.0,-0.0
120.238,survey_again,not_held,0.0203,0.0,33.0,-0.0
120.273,survey_again,not_held,0.0203,0.0,33.0,-0.0
120.311,survey_again,not_held,0.0203,0.0,33.0,-0.0
120.349,survey_again,not_held,0.0188,0.0,33.0,-0.0
120.387,survey_again,not_held,0.0188,0.0,33.0,-0.0
120.425,survey_again,not_held,0.0188,0.0,33.0,-0.0
120.464,survey_again,not_held,0.0188,0.0,33.0,-0.0
120.500,survey_again,not_held,0.0188,0.0,33.0,-0.0
120.536,survey_again,not_held,0.0211,0.0,37.0,-0.0
120.571,survey_again,not_held,0.0211,0.0,37.0,-0.0
120.606,survey_again,not_held,0.0211,0.0,37.0,-0.0
120.644,survey_again,not_held,0.0203,0.0,31.0,-0.0
120.681,survey_again,not_held,0.0203,0.0,31.0,-0.0
120.715,survey_again,not_held,0.0203,0.0,31.0,-0.0
120.752,survey_again,not_held,0.0203,0.0,33.0,-0.0
120.791,survey_again,not_held,0.0203,0.0,33.0,-0.0
120.826,survey_again,not_held,0.0203,0.0,33.0,-0.0
120.864,survey_again,not_held,0.0188,0.0,34.0,-0.0
120.901,survey_again,not_held,0.0188,0.0,34.0,-0.0
120.935,survey_again,not_held,0.0203,0.0,36.0,-0.0
120.983,survey_again,not_held,0.0203,0.0,36.0,-0.0
121.018,survey_again,not_held,0.0203,0.0,36.0,-0.0
121.054,survey_again,not_held,0.0203,0.0,33.0,-0.0
121.093,survey_again,not_held,0.0203,0.0,33.0,-0.0
121.130,survey_again,not_held,0.0203,0.0,33.0,-0.0
121.169,survey_again,not_held,0.0188,0.0,34.0,-0.0
121.208,survey_again,not_held,0.0188,0.0,34.0,-0.0
121.246,survey_again,not_held,0.0188,0.0,34.0,-0.0
121.284,survey_again,not_held,0.0188,0.0,34.0,-0.0
121.321,survey_again,not_held,0.0188,0.0,34.0,-0.0
121.359,survey_again,not_held,0.0188,0.0,33.0,-0.0
121.397,survey_again,not_held,0.0188,0.0,33.0,-0.0
121.435,survey_again,not_held,0.0188,0.0,33.0,-0.0
121.473,survey_again,not_held,0.0203,0.0,32.0,-0.0
121.512,survey_again,not_held,0.0203,0.0,32.0,-0.0
121.550,survey_again,not_held,0.0196,0.0,31.0,-0.0
121.586,survey_again,not_held,0.0196,0.0,31.0,-0.0
121.620,survey_again,not_held,0.0196,0.0,31.0,-0.0
121.658,survey_again,not_held,0.0203,0.0,32.0,-0.0
121.696,survey_again,not_held,0.0203,0.0,32.0,-0.0
121.735,survey_again,not_held,0.0203,0.0,32.0,-0.0
121.773,survey_again,not_held,0.0188,0.0,29.0,-0.0
121.807,survey_again,not_held,0.0188,0.0,29.0,-0.0
121.842,survey_again,not_held,0.0188,0.0,28.0,-0.0
121.880,survey_again,not_held,0.0203,0.0,31.0,-0.0
121.916,survey_again,not_held,0.0203,0.0,31.0,-0.0
121.955,survey_again,not_held,0.0203,0.0,31.0,-0.0
121.990,survey_again,not_held,0.0188,0.0,33.0,-0.0
122.024,survey_again,not_held,0.0188,0.0,33.0,-0.0
122.061,survey_again,not_held,0.0188,0.0,33.0,-0.0
122.100,survey_again,not_held,0.0203,0.0,32.0,-0.0
122.138,survey_again,not_held,0.0203,0.0,32.0,-0.0
122.177,survey_again,not_held,0.0203,0.0,34.0,-0.0
122.213,survey_again,not_held,0.0203,0.0,34.0,-0.0
122.250,survey_again,not_held,0.0203,0.0,34.0,-0.0
122.291,return,not_held,0.0188,0.0,31.0,-0.0
122.327,return,not_held,0.0188,0.0,31.0,-0.0
122.363,return,not_held,0.0188,0.0,31.0,-0.0
122.401,return,not_held,0.0203,0.0,33.0,-0.0
122.439,return,not_held,0.0203,0.0,33.0,-0.0
122.473,return,not_held,0.0203,0.0,32.0,-0.0
122.512,return,not_held,0.0203,0.0,32.0,-0.0
122.547,return,not_held,0.0203,0.0,32.0,-0.0
122.585,return,not_held,0.0203,0.0,30.0,-0.0
122.622,return,not_held,0.0203,0.0,30.0,-0.0
122.660,return,not_held,0.0203,0.0,30.0,-0.0
122.695,return,not_held,0.0188,0.0,34.0,-0.0
122.733,return,not_held,0.0188,0.0,34.0,-0.0
122.767,return,not_held,0.0188,0.0,34.0,-0.0
122.805,return,not_held,0.0203,0.0,33.0,-0.0
122.839,return,not_held,0.0203,0.0,33.0,-0.0
122.876,return,not_held,0.0203,0.0,33.0,-0.0
122.914,return,not_held,0.0203,0.0,34.0,-0.0
122.952,return,not_held,0.0203,0.0,34.0,-0.0
122.990,return,not_held,0.0203,0.0,34.0,-0.0
123.029,return,not_held,0.0203,0.0,34.0,-0.0
123.066,return,not_held,0.0203,0.0,34.0,-0.0
123.104,return,not_held,0.0188,0.0,36.0,-0.0
123.143,return,not_held,0.0188,0.0,36.0,-0.0
123.180,return,not_held,0.0188,0.0,36.0,-0.0
123.215,return,not_held,0.0203,0.0,34.0,-0.0
123.254,return,not_held,0.0203,0.0,34.0,-0.0
123.290,return,not_held,0.0203,0.0,34.0,-0.0
123.325,return,not_held,0.0188,0.0,36.0,-0.0
123.362,return,not_held,0.0188,0.0,36.0,-0.0
123.396,return,not_held,0.0188,0.0,30.0,-0.0
123.434,return,not_held,0.0188,0.0,30.0,-0.0
123.472,return,not_held,0.0188,0.0,30.0,-0.0
123.510,return,not_held,0.0203,0.0,32.0,-0.0
123.549,return,not_held,0.0203,0.0,32.0,-0.0
123.582,return,not_held,0.0203,0.0,31.0,-0.0
123.620,return,not_held,0.0188,0.0,35.0,-0.0
123.654,return,not_held,0.0188,0.0,35.0,-0.0
123.691,return,not_held,0.0188,0.0,35.0,-0.0
123.730,return,not_held,0.0203,0.0,37.0,-0.0
123.768,return,not_held,0.0203,0.0,37.0,-0.0
123.805,return,not_held,0.0203,0.0,32.0,-0.0
123.843,return,not_held,0.0203,0.0,32.0,-0.0
123.879,return,not_held,0.0203,0.0,32.0,-0.0
123.915,return,not_held,0.0188,0.0,33.0,-0.0
123.951,return,not_held,0.0188,0.0,33.0,-0.0
123.986,return,not_held,0.0188,0.0,33.0,-0.0
124.024,return,not_held,0.0203,0.0,34.0,-0.0
124.060,return,not_held,0.0203,0.0,34.0,-0.0
124.094,return,not_held,0.0203,0.0,34.0,-0.0
124.130,return,not_held,0.0203,0.0,31.0,-0.0
124.166,return,not_held,0.0203,0.0,31.0,-0.0
124.204,return,not_held,0.0203,0.0,31.0,-0.0
124.238,return,not_held,0.0203,0.0,34.0,-0.0
124.276,return,not_held,0.0203,0.0,34.0,-0.0
124.309,return,not_held,0.0203,0.0,35.0,-0.0
124.347,return,not_held,0.0203,0.0,31.0,-0.0117
124.385,return,not_held,0.0203,0.0,31.0,-0.0117
124.419,return,not_held,0.0188,0.0,30.0,0.0001
124.458,return,not_held,0.0188,0.0,29.0,0.0118
124.491,return,not_held,0.0188,0.0,29.0,0.0118
124.528,return,not_held,0.0188,0.0,31.0,-0.0
124.562,return,not_held,0.0188,0.0,31.0,-0.0
124.598,return,not_held,0.0188,0.0,31.0,-0.0
124.634,return,not_held,0.0188,0.0,31.0,-0.0
124.669,return,not_held,0.0188,0.0,31.0,-0.0
124.707,return,not_held,0.0188,0.0,31.0,-0.0
124.745,return,not_held,0.0173,0.0,28.0,-0.0
124.784,return,not_held,0.0173,0.0,28.0,-0.0
124.818,return,not_held,0.0173,0.0,28.0,-0.0
124.852,return,not_held,0.0173,0.0,27.0,-0.0
124.890,return,not_held,0.0173,0.0,27.0,-0.0
124.925,return,not_held,0.0165,0.0,27.0,-0.0
124.959,return,not_held,0.018,0.0,29.0,-0.0
124.992,return,not_held,0.018,0.0,29.0,-0.0
125.028,return,not_held,0.018,0.0,29.0,-0.0
125.066,return,not_held,0.0165,0.0,28.0,-0.0
125.104,return,not_held,0.0165,0.0,28.0,-0.0
125.141,return,not_held,0.018,0.0,25.0,-0.0
125.180,return,not_held,0.018,0.0,25.0,-0.0
125.216,return,not_held,0.018,0.0,25.0,-0.0
125.251,return,not_held,0.018,0.0,25.0,-0.0
125.290,return,not_held,0.018,0.0,25.0,-0.0
125.328,return,not_held,0.018,0.0,25.0,-0.0
125.362,return,not_held,0.018,0.0,24.0,-0.0
125.398,return,not_held,0.018,0.0,24.0,-0.0
125.432,return,not_held,0.018,0.0,24.0,-0.0
125.465,return,not_held,0.018,0.0,25.0,-0.0
125.500,return,not_held,0.018,0.0,25.0,-0.0
125.538,return,not_held,0.018,0.0,26.0,-0.0
125.573,return,not_held,0.0165,0.0,27.0,-0.0
125.608,return,not_held,0.0165,0.0,27.0,-0.0
125.645,return,not_held,0.0165,0.0,26.0,-0.0
125.683,return,not_held,0.0165,0.0,28.0,-0.0
125.721,return,not_held,0.0165,0.0,28.0,-0.0
125.760,return,not_held,0.0165,0.0,27.0,-0.0
125.794,return,not_held,0.0165,0.0,27.0,-0.0
125.828,return,not_held,0.0165,0.0,27.0,-0.0
125.862,return,not_held,0.0165,0.0,25.0,-0.0
125.900,return,not_held,0.0165,0.0,25.0,-0.0
125.934,return,not_held,0.0165,0.0,25.0,-0.0
125.969,return,not_held,0.0165,0.0,26.0,-0.0
126.005,return,not_held,0.0165,0.0,26.0,-0.0
126.040,return,not_held,0.0165,0.0,26.0,-0.0
126.074,return,not_held,0.0165,0.0,25.0,-0.0
126.110,return,not_held,0.0165,0.0,25.0,-0.0
126.146,return,not_held,0.0165,0.0,25.0,-0.0
126.181,return,not_held,0.0165,0.0,27.0,-0.0
126.217,return,not_held,0.0165,0.0,27.0,-0.0
126.252,return,not_held,0.0165,0.0,27.0,-0.0
126.291,return,not_held,0.018,0.0,28.0,-0.0
126.325,return,not_held,0.018,0.0,28.0,-0.0
126.363,return,not_held,0.018,0.0,28.0,-0.0
126.402,return,not_held,0.0165,0.0,28.0,-0.0
126.435,return,not_held,0.0165,0.0,28.0,-0.0
126.469,return,not_held,0.0165,0.0,28.0,-0.0
126.508,return,not_held,0.0165,0.0,26.0,-0.0
126.544,return,not_held,0.0165,0.0,26.0,-0.0
126.579,return,not_held,0.0165,0.0,26.0,-0.0
126.617,return,not_held,0.0165,0.0,26.0,-0.0
126.652,return,not_held,0.0165,0.0,26.0,-0.0
126.685,return,not_held,0.0165,0.0,25.0,-0.0
126.723,return,not_held,0.0165,0.0,25.0,-0.0
126.762,return,not_held,0.0173,0.0,25.0,-0.0
126.796,return,not_held,0.0173,0.0,28.0,-0.0
126.834,return,not_held,0.0173,0.0,28.0,-0.0
126.872,return,not_held,0.0165,0.0,28.0,-0.0
126.911,return,not_held,0.018,0.0,32.0,-0.0
126.944,return,not_held,0.018,0.0,32.0,-0.0
126.980,return,not_held,0.018,0.0,27.0,-0.0
127.018,return,not_held,0.018,0.0,27.0,-0.0
127.057,return,not_held,0.018,0.0,27.0,-0.0
127.095,return,not_held,0.0165,0.0,24.0,-0.0
127.131,return,not_held,0.0165,0.0,24.0,-0.0
127.169,return,not_held,0.0165,0.0,24.0,-0.0
127.207,return,not_held,0.018,0.0,25.0,-0.0
127.245,return,not_held,0.018,0.0,25.0,-0.0
127.283,return,not_held,0.018,0.0,25.0,-0.0
127.319,return,not_held,0.0165,0.0,25.0,-0.0
127.352,return,not_held,0.0165,0.0,25.0,-0.0
127.386,return,not_held,0.0165,0.0,25.0,-0.0
127.421,return,not_held,0.0165,0.0,27.0,-0.0
127.458,return,not_held,0.0165,0.0,27.0,-0.0
127.492,return,not_held,0.0165,0.0,25.0,-0.0
127.527,return,not_held,0.0165,0.0,25.0,-0.0
127.560,return,not_held,0.0165,0.0,25.0,-0.0
127.599,return,not_held,0.0165,0.0,26.0,-0.0
127.637,return,not_held,0.0165,0.0,26.0,-0.0
127.671,return,not_held,0.0165,0.0,26.0,-0.0
127.706,return,not_held,0.0165,0.0,26.0,-0.0
127.742,return,not_held,0.0165,0.0,26.0,-0.0
127.778,return,not_held,0.0165,0.0,26.0,-0.0
127.817,return,not_held,0.0165,0.0,27.0,-0.0
127.850,return,not_held,0.0165,0.0,27.0,-0.0
127.884,return,not_held,0.0165,0.0,27.0,-0.0
127.921,return,not_held,0.018,0.0,28.0,-0.0
127.954,return,not_held,0.018,0.0,28.0,-0.0
127.990,return,not_held,0.018,0.0,28.0,-0.0
128.025,return,not_held,0.0165,0.0,27.0,-0.0
